,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
184,|Deep MARL-AS (GDT)_model_1,_1_91,4866.4297,28569.921875,0.0,0.22093131763885562
185,|Deep MARL-AS (GDT)_model_1,_1_98,4872.203,34041.63671875,0.0,0.06580821959803831
186,|Deep MARL-AS (GDT)_model_1,_1_73,4898.431,29414.87109375,0.15189732611179352,0.44699514575654553
187,|Deep MARL-AS (GDT)_model_1,_1_59,4926.014,23133.294921875,0.0,0.36038913699845393
188,|Deep MARL-AS (GDT)_model_1,_1_36,4961.6567,44009.4375,0.0,0.0
189,|Deep MARL-AS (GDT)_model_1,_1_37,4989.476,68620.921875,0.0,0.0
190,|Deep MARL-AS (GDT)_model_1,_1_22,4990.7227,53092.44140625,0.02010229229927063,0.40326967481421966
191,|Deep MARL-AS (GDT)_model_1,_1_60,4997.4497,26985.31640625,0.7327688932418823,0.25103616694554515
192,|Deep MARL-AS (GDT)_model_1,_1_30,5016.3438,32840.66796875,0.0,0.3668332773358583
193,|Deep MARL-AS (GDT)_model_1,_1_76,5090.392,31424.30859375,0.5683555006980896,0.24311460050813546
194,|Deep MARL-AS (GDT)_model_1,_1_4,5144.991,35297.59765625,0.045102573931217194,0.4228447751813686
195,|Deep MARL-AS (GDT)_model_1,_1_33,5166.942,51241.12890625,0.0,0.3877425413294675
196,|Deep MARL-AS (GDT)_model_1,_1_49,5174.3716,25875.763671875,0.4041658937931061,0.3300205138040807
197,|Deep MARL-AS (GDT)_model_1,_1_26,5250.5483,39062.42578125,0.0,0.44454241968277597
198,|Deep MARL-AS (GDT)_model_1,_1_62,5283.8096,38023.65625,0.0,0.4602195507688519
199,|Deep MARL-AS (GDT)_model_1,_1_64,5459.364,21596.458984375,0.3217960596084595,0.23382884351317454
200,|Deep MARL-AS (S)_model_2,_1_9,3849.3071,47509.8515625,0.3039620816707611,0.5051554933942529
201,|Deep MARL-AS (S)_model_2,_1_61,3998.6318,29814.08984375,0.12110161036252975,0.49726998641852543
202,|Deep MARL-AS (S)_model_2,_1_89,4016.495,33709.5,0.45314404368400574,0.7055938713840827
203,|Deep MARL-AS (S)_model_2,_1_3,4039.3672,24609.1171875,0.5947794318199158,0.3885456298521787
204,|Deep MARL-AS (S)_model_2,_1_40,4077.5903,51492.83203125,0.5195940732955933,0.6756090617766579
205,|Deep MARL-AS (S)_model_2,_1_43,4098.67,42082.2734375,0.3139277994632721,0.49779723264701
206,|Deep MARL-AS (S)_model_2,_1_77,4105.537,35085.95703125,0.11157204210758209,0.5140618273354336
207,|Deep MARL-AS (S)_model_2,_1_12,4116.4194,37780.85546875,0.35777151584625244,0.4338538139396605
208,|Deep MARL-AS (S)_model_2,_1_48,4117.249,53923.33203125,0.3607481122016907,0.6189895923403899
209,|Deep MARL-AS (S)_model_2,_1_31,4120.3525,29226.53125,0.4989697337150574,0.43745930155378715
210,|Deep MARL-AS (S)_model_2,_1_10,4132.128,61445.53515625,0.07956000417470932,0.4001097260894817
211,|Deep MARL-AS (S)_model_2,_1_54,4139.3774,27382.03125,0.29877784848213196,0.4878853948702396
212,|Deep MARL-AS (S)_model_2,_1_51,4142.5464,49672.6640625,0.3690876066684723,0.4120451138468219
213,|Deep MARL-AS (S)_model_2,_1_29,4167.127,46439.875,0.22460244596004486,0.24039789886706822
214,|Deep MARL-AS (S)_model_2,_1_95,4215.5586,39814.92578125,0.33081677556037903,0.4234912164173977
215,|Deep MARL-AS (S)_model_2,_1_35,4221.918,61672.0703125,0.14775967597961426,0.47112639355553404
216,|Deep MARL-AS (S)_model_2,_1_87,4225.3047,50821.19921875,0.2614619731903076,0.42264268331451244
217,|Deep MARL-AS (S)_model_2,_1_45,4232.449,29043.720703125,0.3829805850982666,0.5085472295132514
218,|Deep MARL-AS (S)_model_2,_1_14,4236.6646,45421.0546875,0.5813370943069458,0.5724155529249801
219,|Deep MARL-AS (S)_model_2,_1_20,4241.171,21787.677734375,0.567804217338562,0.3964534830369069
220,|Deep MARL-AS (S)_model_2,_1_52,4246.877,32854.515625,0.42579102516174316,0.4935549058204213
221,|Deep MARL-AS (S)_model_2,_1_92,4250.412,37295.65625,0.29884079098701477,0.5815951911757413
222,|Deep MARL-AS (S)_model_2,_1_67,4259.5215,38278.0859375,0.3588850498199463,0.5549826552766115
223,|Deep MARL-AS (S)_model_2,_1_68,4269.4756,36922.359375,0.0,0.37524694156504185
224,|Deep MARL-AS (S)_model_2,_1_66,4270.17,42079.8359375,0.34328049421310425,0.46585232974012997
225,|Deep MARL-AS (S)_model_2,_1_57,4271.403,21947.05078125,0.0,0.6321365888026226
226,|Deep MARL-AS (S)_model_2,_1_6,4273.752,32838.046875,0.008001834154129028,0.5758179008643134
227,|Deep MARL-AS (S)_model_2,_1_56,4279.1455,26756.16015625,0.5269811153411865,0.5240069673867733
228,|Deep MARL-AS (S)_model_2,_1_19,4291.956,29448.095703125,0.13173778355121613,0.5192429636087426
229,|Deep MARL-AS (S)_model_2,_1_28,4293.3027,60450.0625,0.0,0.37993968397291195
230,|Deep MARL-AS (S)_model_2,_1_46,4295.961,20943.142578125,0.5677807331085205,0.8187005871302331
231,|Deep MARL-AS (S)_model_2,_1_44,4307.7544,46654.15625,0.34462639689445496,0.44275379819738575
232,|Deep MARL-AS (S)_model_2,_1_15,4318.4736,51022.80859375,0.4937710464000702,0.568899081915371
233,|Deep MARL-AS (S)_model_2,_1_25,4330.6025,23815.021484375,0.2664951980113983,0.3927197504747724
234,|Deep MARL-AS (S)_model_2,_1_38,4347.245,36823.8984375,0.515126645565033,0.4639818821874044
235,|Deep MARL-AS (S)_model_2,_1_100,4363.6914,22939.171875,0.0,0.2943722641884164
236,|Deep MARL-AS (S)_model_2,_1_18,4368.7744,35223.5859375,0.33134394884109497,0.6266119853920888
237,|Deep MARL-AS (S)_model_2,_1_58,4378.0356,24201.14453125,0.2620883285999298,0.33004196768144123
238,|Deep MARL-AS (S)_model_2,_1_65,4385.684,26859.8046875,0.2772578299045563,0.4983469788591342
239,|Deep MARL-AS (S)_model_2,_1_96,4390.0103,43265.32421875,0.0,0.3681394168761385
240,|Deep MARL-AS (S)_model_2,_1_78,4390.2065,44713.625,0.20578669011592865,0.413727396452763
241,|Deep MARL-AS (S)_model_2,_1_8,4411.0454,40117.05859375,0.49866926670074463,0.4071901364370811
242,|Deep MARL-AS (S)_model_2,_1_75,4413.539,26358.568359375,0.33953386545181274,0.4572807429007201
243,|Deep MARL-AS (S)_model_2,_1_93,4435.2627,35796.26953125,0.1711803674697876,0.6242583858982526
244,|Deep MARL-AS (S)_model_2,_1_55,4440.034,21296.890625,0.5340498685836792,0.5741295486768354
245,|Deep MARL-AS (S)_model_2,_1_23,4454.259,26022.912109375,0.28280237317085266,0.3325031237903355
246,|Deep MARL-AS (S)_model_2,_1_13,4455.3613,39828.4375,0.34578025341033936,0.478647165864063
247,|Deep MARL-AS (S)_model_2,_1_1,4467.932,26749.0078125,0.06152068078517914,0.585682691154401
248,|Deep MARL-AS (S)_model_2,_1_97,4476.55,26528.826171875,0.3642507791519165,0.5706273826167436
249,|Deep MARL-AS (S)_model_2,_1_11,4489.2646,27616.939453125,0.5003321170806885,0.5462023478695409
250,|Deep MARL-AS (S)_model_2,_1_69,4508.6167,34255.1640625,0.32586467266082764,0.44205049265626195
251,|Deep MARL-AS (S)_model_2,_1_22,4526.1855,50195.69921875,0.6720234155654907,0.5598157585972354
252,|Deep MARL-AS (S)_model_2,_1_83,4545.466,24254.47265625,0.25246554613113403,0.4216825197105844
253,|Deep MARL-AS (S)_model_2,_1_39,4547.4424,40343.53125,0.0,0.45203453997249193
254,|Deep MARL-AS (S)_model_2,_1_32,4547.544,56217.6484375,0.040800102055072784,0.5678938140917559
255,|Deep MARL-AS (S)_model_2,_1_84,4558.346,47620.79296875,0.18989524245262146,0.24884080370942813
