,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
217,CRSchedulingRule_CTRoutingRule,_1_151,4122.7964,43329.63671875,0.030920252203941345,0.10058364030296443
218,CRSchedulingRule_CTRoutingRule,_1_68,4278.587,51699.73046875,0.004154184367507696,0.0996470113726601
219,CRSchedulingRule_CTRoutingRule,_1_156,4503.7188,38440.4609375,0.00971280038356781,0.0
220,CRSchedulingRule_CTRoutingRule,_1_50,4920.748,63343.73046875,0.05237661674618721,0.04466111739504397
221,CRSchedulingRule_CTRoutingRule,_1_169,4827.85,51370.8046875,0.0,0.10606946126615101
222,CRSchedulingRule_CTRoutingRule,_1_33,3916.0347,48851.953125,0.012044421397149563,0.11755889069312211
223,CRSchedulingRule_CTRoutingRule,_1_135,4884.5713,39054.8984375,0.041612256318330765,0.022146447171174435
224,CRSchedulingRule_CTRoutingRule,_1_132,4806.823,57944.50390625,0.024974264204502106,0.05262978787799927
225,CRSchedulingRule_CTRoutingRule,_1_34,5292.6753,51409.6328125,0.0708099752664566,0.032293216539921864
226,CRSchedulingRule_CTRoutingRule,_1_104,4256.8047,37577.75,0.06561393290758133,0.035040969849043105
227,CRSchedulingRule_CTRoutingRule,_1_103,5461.533,23870.9140625,0.0008210647501982749,0.03008817658178894
228,CRSchedulingRule_CTRoutingRule,_1_157,4449.9185,33369.9765625,0.06687300652265549,0.03476270335310125
229,CRSchedulingRule_CTRoutingRule,_1_51,4756.294,50533.90234375,0.0,0.08839700318574768
230,CRSchedulingRule_CTRoutingRule,_1_168,4227.2,32968.06640625,0.0,0.06183174480897714
231,CRSchedulingRule_CTRoutingRule,_1_56,4719.058,32378.345703125,0.0,0.0
232,CRSchedulingRule_CTRoutingRule,_1_150,4450.8677,46358.8125,0.04762481153011322,0.07066125416762235
233,CRSchedulingRule_CTRoutingRule,_1_69,5343.1333,36936.8984375,0.05353156849741936,0.038891770250253296
234,CRSchedulingRule_CTRoutingRule,_1_94,4320.38,34327.6640625,0.04233836010098457,0.011427893149586761
